epoch,epoch_started_at,epoch_finished_at,lr,train_seconds,valid_seconds,epoch_seconds,cumulative_training_seconds,train_loss,train_nrmse,val_loss,val_nrmse,val_ce,val_rmse,train_ce,train_rmse,train_kl,train_wass,train_total
1,2026-06-17T13:05:47Z,2026-06-17T13:06:14Z,0.0003,24.167940541054122,3.4598441540729254,27.62780578492675,27.62855706701521,6.268429655607055,0.9788225713471116,5.35058468409947,966.6961805925795,4.9600143705095565,0.39057031444140844,5.075006731513406,0.39780762974096806,0.0,0.0,6.268429655607055
2,2026-06-17T13:06:14Z,2026-06-17T13:06:42Z,0.0003,24.145169549970888,3.481094450922683,27.62644326093141,55.285000000032596,6.1899342666677875,0.9616605903384828,5.322016259602138,963.0413942717073,4.933149548939296,0.38886673493044716,5.0204309638665645,0.38983443034749454,0.0,0.0,6.1899342666677875
3,2026-06-17T13:06:42Z,2026-06-17T13:07:10Z,0.0003,24.18848632404115,3.4671074849320576,27.655642902012914,82.97372208104935,6.178028012619538,0.9578935063650118,5.306135763440813,953.4162254873984,4.921871178490775,0.3842645823955536,5.009643473592745,0.3894615104409302,0.0,0.0,6.178028012619538
4,2026-06-17T13:07:10Z,2026-06-17T13:07:37Z,0.0003,24.178696663933806,3.4575596189824864,27.636308362009004,110.64056889398489,6.157976085636892,0.9520173016333294,5.307179151262556,958.1021391851991,4.9202116761888774,0.38696748656885965,4.998951366969517,0.3863415703887031,0.0,0.0,6.157976085636892
5,2026-06-17T13:07:37Z,2026-06-17T13:08:05Z,0.0003,24.17939510999713,3.4873773460276425,27.666805529035628,138.30833267595153,6.137545374785962,0.9458769518940089,5.285840157100132,946.7071834556791,4.90424051965986,0.3815996255193438,4.985298484361091,0.38408228633355124,0.0,0.0,6.137545374785962
6,2026-06-17T13:08:05Z,2026-06-17T13:08:33Z,0.0003,24.14312170201447,3.4605620979564264,27.603728965041228,165.94444615603425,6.1235989518717036,0.9411385164517037,5.310760055269514,962.7607199428388,4.921377352305821,0.38938272084508624,4.97784694684606,0.3819173353464425,0.0,0.0,6.1235989518717036
7,2026-06-17T13:08:33Z,2026-06-17T13:09:00Z,0.0003,24.182052858057432,3.4840034910012037,27.666086516925134,193.61155864503235,6.123431426327245,0.9414997249713408,5.288222939627511,952.271123799569,4.904132093702044,0.38409085188593184,4.975721813383556,0.382569869967545,0.0,0.0,6.123431426327245
8,2026-06-17T13:09:00Z,2026-06-17T13:09:28Z,0.0003,24.209235596004874,3.4716348169604316,27.68090210307855,221.29345616104547,6.110682370711346,0.9363367300726563,5.281936120986939,948.6673847284901,4.8990850857325965,0.38285100289753504,4.970952264305685,0.37991003479276386,0.0,0.0,6.110682370711346
9,2026-06-17T13:09:28Z,2026-06-17T13:09:56Z,0.0003,24.21504098502919,3.458258747938089,27.6733314730227,248.96778283803724,6.10602348029208,0.9340684161352003,5.2670895303998675,942.5184693699244,4.8871195588793075,0.37996996768883295,4.967986093897398,0.3793457985735264,0.0,0.0,6.10602348029208
10,2026-06-17T13:09:56Z,2026-06-17T13:10:23Z,0.0003,24.160545040969737,3.459512730012648,27.620105189969763,276.6205816670554,6.093530064537411,0.929965792749386,5.278838130405971,951.3519161604415,4.894364322934832,0.3844738189663206,4.9603960692477065,0.37771132405923336,0.0,0.0,6.093530064537411
11,2026-06-17T13:10:23Z,2026-06-17T13:10:51Z,0.0003,24.189426801982336,3.486655495944433,27.676112546003424,304.29772714700084,6.0836264097771675,0.9269509680739114,5.316281311852592,967.3421431360556,4.924237755366734,0.39204355180263517,4.955188738245543,0.37614588692885675,0.0,0.0,6.0836264097771675
12,2026-06-17T13:10:51Z,2026-06-17T13:11:19Z,0.0003,24.233198296045884,3.4566337410360575,27.689864809042774,331.98863344604615,6.0825656968720105,0.9273683050873729,5.253425237110683,936.3779437264395,4.876664141246251,0.3767610962901797,4.954021294911702,0.37618146786073436,0.0,0.0,6.0825656968720105
13,2026-06-17T13:11:19Z,2026-06-17T13:11:46Z,0.0003,24.160948509932496,3.45694773492869,27.61793932702858,359.6394001659937,6.070707337385943,0.9222208761207881,5.265717363357544,945.0419525918438,4.884423555646624,0.381293803027698,4.947024932523974,0.37456080195855124,0.0,0.0,6.070707337385943
14,2026-06-17T13:11:46Z,2026-06-17T13:12:14Z,0.0003,24.179147123009898,3.4846973689273,27.663874899968505,387.3043412229745,6.066264071432101,0.9199115546560486,5.244998114449637,935.7796366268545,4.868386827196393,0.3766112961939403,4.9438200613268375,0.3741480089774748,0.0,0.0,6.066264071432101
15,2026-06-17T13:12:14Z,2026-06-17T13:12:42Z,0.0003,24.184872740064748,3.455994800082408,27.640914860996418,414.9803804019466,6.059574941388604,0.9185909651609192,5.251288863590785,937.9595963982681,4.873459911346435,0.3778289611850466,4.941344170343308,0.3727435869019048,0.0,0.0,6.059574941388604
16,2026-06-17T13:12:42Z,2026-06-17T13:13:09Z,0.0003,24.162374460953288,3.4460176429711282,27.608430376974866,442.59004678798374,6.0550214611754125,0.9154389910845684,5.2600606986454554,944.164711965199,4.880016756057739,0.3800439415233476,4.939420774680417,0.3718668942143317,0.0,0.0,6.0550214611754125
17,2026-06-17T13:13:09Z,2026-06-17T13:13:37Z,0.0003,24.178924669977278,3.44757329497952,27.626528483000584,470.21765458304435,6.046845251200151,0.9128279015371812,5.245167098726545,935.2912017841957,4.869440937042237,0.3757261661546571,4.935745106262415,0.37036672356177347,0.0,0.0,6.046845251200151
18,2026-06-17T13:13:37Z,2026-06-17T13:14:05Z,0.0003,24.16054714389611,3.465712797944434,27.626304015051574,497.87537419900764,6.035672710055397,0.9061883751777596,5.249796220234463,938.6038471201887,4.8720206533159525,0.3777755437152726,4.9306105529369955,0.3683540468313256,0.0,0.0,6.035672710055397
19,2026-06-17T13:14:05Z,2026-06-17T13:14:32Z,0.0003,24.17735019500833,3.4614243330433965,27.63880498497747,525.5153078900184,6.028304651480954,0.9045793293173259,5.275234399523054,950.3378120402848,4.8920532294682095,0.3831811423812594,4.926742128774422,0.3671875081094755,0.0,0.0,6.028304651480954
20,2026-06-17T13:14:32Z,2026-06-17T13:15:00Z,0.0003,24.202291604015045,3.4463597889989614,27.648682790924795,553.1651294770418,6.029946937042029,0.9052274717000585,5.238892527988979,935.3242027489928,4.862837927682059,0.3760546100991113,4.928011605528747,0.3673117852129904,0.0,0.0,6.029946937042029
21,2026-06-17T13:15:00Z,2026-06-17T13:15:27Z,0.0003,24.13925508095417,3.472076927078888,27.611364270094782,580.7776371899527,6.017859173469803,0.8995609586292748,5.284094551631383,958.9729673894251,4.897497742516654,0.38659679400069374,4.921783148836927,0.36535867278267736,0.0,0.0,6.017859173469803
22,2026-06-17T13:15:27Z,2026-06-17T13:15:55Z,0.0003,24.192979721003212,3.4635027840267867,27.656511720037088,608.4352920119418,6.016908892157938,0.8991934438568958,5.266508490698678,946.7655729847181,4.8847157001495365,0.3817928156682423,4.921133579851007,0.3652584343945899,0.0,0.0,6.016908892157938
23,2026-06-17T13:15:55Z,2026-06-17T13:16:23Z,0.0003,24.210957588045858,3.4310660799965262,27.642054566997103,636.0785242470447,6.00531225463971,0.8954988196047162,5.260910551888602,946.6881958783123,4.879167236600604,0.3817433020898274,4.9155504460237465,0.36325393566468944,0.0,0.0,6.00531225463971
24,2026-06-17T13:16:23Z,2026-06-17T13:16:50Z,0.0003,24.16836935095489,3.464948158012703,27.633348006987944,663.7130852290429,6.003995369891731,0.8939540891601889,5.272160536902291,952.7728928470741,4.888471228735788,0.3836893060377666,4.914374636955002,0.36320690557259283,0.0,0.0,6.003995369891731
25,2026-06-17T13:16:50Z,2026-06-17T13:17:18Z,0.0003,24.21167325298302,3.4661939359502867,27.6778965939302,691.3921667250106,5.996510401874984,0.8903718935256519,5.2654350621359685,950.6131501902405,4.8822683947426935,0.3831666839974267,4.911662380711562,0.361616004891947,0.0,0.0,5.996510401874984
