epoch,epoch_started_at,epoch_finished_at,lr,train_seconds,valid_seconds,epoch_seconds,cumulative_training_seconds,train_loss,train_nrmse,val_loss,val_nrmse,val_ce,val_rmse,train_ce,train_rmse,train_kl,train_wass,train_total
1,2026-06-12T18:56:12Z,2026-06-12T18:56:28Z,0.001,11.96874215498974,3.649283075996209,15.618151029004366,15.619091635991936,6.2623500434719785,0.9775959004657193,5.3757775919778,977.3952220880808,4.980135331835066,0.3956423035689763,5.07164698879735,0.39690101836003416,0.0,0.0,6.2623500434719785
2,2026-06-12T18:56:28Z,2026-06-12T18:56:44Z,0.001,12.039171101001557,3.713706782000372,15.75292336998973,31.39892967499327,6.202104347903712,0.9641569206682805,5.322421884536743,957.4393309377372,4.936628988810948,0.38579290594373433,5.0258635339282804,0.39208027882640867,0.0,0.0,6.202104347903712
3,2026-06-12T18:56:44Z,2026-06-12T18:56:59Z,0.001,12.049814559999504,3.6894673939968925,15.73932801099727,47.164514913994935,6.174535063659253,0.9571439616340578,5.311943422045027,952.8201592564601,4.927728251048497,0.38421518547194344,5.010107007967371,0.38814268550094294,0.0,0.0,6.174535063659253
4,2026-06-12T18:56:59Z,2026-06-12T18:57:15Z,0.001,12.04547489801189,3.7039452669996535,15.749461593994056,62.93972796999151,6.1583613830358805,0.9510852363238784,5.306406205041068,951.8910470897232,4.922626965386527,0.38377922219889504,4.999637795143387,0.3862411973833227,0.0,0.0,6.1583613830358805
5,2026-06-12T18:57:15Z,2026-06-12T18:57:31Z,0.001,12.06155688400031,3.7500769659964135,15.811678665006184,78.77758452198759,6.143979358024338,0.9474611513386567,5.305918393816267,954.6207680432909,4.92073061125619,0.3851877702133996,4.9903084242424995,0.3845569746834891,0.0,0.0,6.143979358024338
6,2026-06-12T18:57:31Z,2026-06-12T18:57:47Z,0.001,12.199600006992114,3.7505446009890875,15.950198729988188,94.72881879999477,6.129183169124889,0.9427558988108845,5.287313059398106,946.4524766570319,4.906022296633039,0.3812907636165619,4.981817871534905,0.38245509838571357,0.0,0.0,6.129183169124889
7,2026-06-12T18:57:47Z,2026-06-12T18:58:03Z,0.001,12.195368528002291,3.70584917999804,15.901261129998602,110.65663702599704,6.126428526275012,0.9410681920823604,5.2622217859540665,940.3679147613307,4.884622342245919,0.3775994428566524,4.979414926905211,0.38233786253702073,0.0,0.0,6.126428526275012
8,2026-06-12T18:58:03Z,2026-06-12T18:58:19Z,0.001,12.096770784992259,3.726825267993263,15.82364733000577,126.50732982499176,6.120394323958831,0.9389341616397051,5.2736805643354145,942.4416455199981,4.894996057237898,0.3786845092262541,4.976294819189578,0.3813665034819622,0.0,0.0,6.120394323958831
9,2026-06-12T18:58:19Z,2026-06-12T18:58:35Z,0.001,12.102588805995765,3.7125220760062803,15.815178980003111,142.32353717798833,6.108939582798757,0.9348855172589601,5.264894131251744,938.7693016748832,4.887096650259835,0.3777974852493831,4.9702909463116915,0.37954954184642453,0.0,0.0,6.108939582798757
10,2026-06-12T18:58:35Z,2026-06-12T18:58:52Z,0.001,12.17479453899432,5.031002909003291,17.205840469992836,159.55588838699623,6.098445493347791,0.9325587547215958,5.275110578536987,945.9807302396945,4.893851341520037,0.3812592280762536,4.963350445234856,0.37836501529427613,0.0,0.0,6.098445493347791
11,2026-06-12T18:58:52Z,2026-06-12T18:59:08Z,0.001,12.251959464003448,3.7757462599984137,16.027786415012088,175.5846118519985,6.089172330843348,0.9290068005899872,5.261317035130092,942.450430014702,4.882019083840507,0.37929795852729253,4.957521571594031,0.37721692319629957,0.0,0.0,6.089172330843348
12,2026-06-12T18:59:08Z,2026-06-12T18:59:24Z,0.001,12.435470437005279,3.7388809449912515,16.174451302009402,191.76013288598915,6.09102556656818,0.9295028800152318,5.259073802403042,938.6903039587858,4.881208174569267,0.37786562400204793,4.958297583521629,0.3775759977953775,0.0,0.0,6.09102556656818
13,2026-06-12T18:59:24Z,2026-06-12T18:59:40Z,0.001,12.217799925012514,3.774478860999807,15.992326375999255,207.78520345198922,6.077699810469231,0.9246472836710616,5.259691831043789,940.5946818061901,4.880867685590472,0.37882415056228635,4.951434223019347,0.37542185471171424,0.0,0.0,6.077699810469231
14,2026-06-12T18:59:40Z,2026-06-12T18:59:56Z,0.001,12.137250456988113,3.7245641219924437,15.861873390997062,223.64810196899634,6.075837430499849,0.923696922319634,5.2623544011797225,942.6658845474553,4.883218424660819,0.3791360135589327,4.951225342393732,0.3748706972517935,0.0,0.0,6.075837430499849
15,2026-06-12T18:59:56Z,2026-06-12T19:00:12Z,0.001,12.103048317992943,3.7542542300070636,15.857366629003081,239.5065178819932,6.071049119339508,0.9219675071360651,5.252880784443446,939.014759184938,4.875253963470459,0.37762684140886577,4.948196015390409,0.37428437710619294,0.0,0.0,6.071049119339508
16,2026-06-12T19:00:12Z,2026-06-12T19:00:28Z,0.001,12.270859140000539,3.7552223579987185,16.026145197000005,255.5337570069969,6.060198436788961,0.9163661166679645,5.255694907052177,941.1502517648875,4.878307812554496,0.3773870776806559,4.942618772286136,0.3725265485494315,0.0,0.0,6.060198436788961
17,2026-06-12T19:00:28Z,2026-06-12T19:00:44Z,0.001,12.116812998006935,3.7575577280076686,15.874428114999318,271.4093323709967,6.061698916818009,0.9200621351284881,5.265241854531425,942.933285209051,4.8850684097835,0.3801734170743397,4.941809277956177,0.37329654101611803,0.0,0.0,6.061698916818009
18,2026-06-12T19:00:44Z,2026-06-12T19:01:00Z,0.001,12.15172582300147,3.7349218260060297,15.886701171009918,287.29717710299883,6.055293388107196,0.9151578389738364,5.236574568067279,932.7334696493157,4.86196254321507,0.3746120086738041,4.9388403762765485,0.37215100380839133,0.0,0.0,6.055293388107196
19,2026-06-12T19:01:00Z,2026-06-12T19:01:16Z,0.001,12.312907843996072,3.75092915201094,16.063876492000418,303.387632604994,6.053777318422486,0.9162677505524474,5.27555866922651,952.497158667849,4.891238423756191,0.38432029145104546,4.938884018229789,0.37163108992738786,0.0,0.0,6.053777318422486
20,2026-06-12T19:01:16Z,2026-06-12T19:01:32Z,0.001,12.284562789005577,3.7503701810055645,16.03498799400404,319.423820926997,6.0437052590506415,0.9118503534400325,5.254580886023385,945.6176625431292,4.87410945211138,0.3804714445556913,4.933544616309964,0.370053540281698,0.0,0.0,6.0437052590506415
21,2026-06-12T19:01:32Z,2026-06-12T19:01:48Z,0.001,12.214504294999642,3.744881168997381,15.959460347003187,335.3844741679932,6.042718582412824,0.9114538691459534,5.2372130734579905,934.2266015388257,4.862027788162232,0.3751852755035673,4.933702874345844,0.3696719037026775,0.0,0.0,6.042718582412824
22,2026-06-12T19:01:48Z,2026-06-12T19:02:04Z,0.001,12.232955230996595,3.770253673006664,16.00326927799324,351.38897400199494,6.0412999983547495,0.9105873417562572,5.233625943320138,930.483176291645,4.86010456766401,0.3735213558588709,4.9320385310114645,0.369753823596604,0.0,0.0,6.0412999983547495
23,2026-06-12T19:02:04Z,2026-06-12T19:02:20Z,0.001,12.257548973997473,3.73066491400823,15.988260176003678,367.4044496019924,6.037020287546171,0.9093814682038464,5.232631608418056,929.4491440673074,4.859543936593192,0.37308765862669263,4.930642831893194,0.3687924842039744,0.0,0.0,6.037020287546171
