epoch,epoch_started_at,epoch_finished_at,lr,train_seconds,valid_seconds,epoch_seconds,cumulative_training_seconds,train_loss,train_nrmse,val_loss,val_nrmse,val_ce,val_rmse,train_ce,train_rmse,train_kl,train_wass,train_total
1,2026-06-17T19:58:19Z,2026-06-17T19:58:46Z,0.001,24.250124254031107,3.4966081000166014,27.746757323038764,27.748823479982093,6.228373991388853,0.9766892920815288,5.307136242730277,967.7212871085219,4.916048274721418,0.39108797439507076,5.039418973079344,0.3963183456537675,0.0,0.0,6.228373991388853
2,2026-06-17T19:58:46Z,2026-06-17T19:59:14Z,0.001,24.280537334969267,3.5036094690440223,27.784188944962807,55.56409803999122,6.163794481835398,0.9640100705481989,5.27009015764509,959.7329109753954,4.882488591330392,0.38760158547333307,4.990412358524037,0.3911273724773303,0.0,0.0,6.163794481835398
3,2026-06-17T19:59:14Z,2026-06-17T19:59:42Z,0.001,24.279856835957617,3.51678233302664,27.7967118259985,83.39604923699517,6.141618199899894,0.9562781487632789,5.241530656814575,951.946267850544,4.857080609457833,0.38445002351488383,4.975965386345273,0.3885509329182761,0.0,0.0,6.141618199899894
4,2026-06-17T19:59:42Z,2026-06-17T20:00:10Z,0.001,24.27243162796367,3.5133890889119357,27.78587017103564,111.21370010008104,6.111470760942316,0.9482622182738084,5.216695513044085,937.925157345589,4.840231697899955,0.37646382663931166,4.956547477618367,0.3849744251390704,0.0,0.0,6.111470760942316
5,2026-06-17T20:00:10Z,2026-06-17T20:00:38Z,0.001,24.30034890305251,3.508116707089357,27.808513812022284,139.05454009806272,6.086870981722462,0.9410430373072378,5.238521705354963,950.4645133548643,4.854882219859532,0.3836394761289869,4.939448337165677,0.3824742162714199,0.0,0.0,6.086870981722462
6,2026-06-17T20:00:38Z,2026-06-17T20:01:05Z,0.001,24.301236342987977,3.481528786942363,27.78279774193652,166.83835566905327,6.068279678318777,0.9344517398152218,5.19936090196882,936.6299518859745,4.822075830187116,0.3772850487913404,4.9288996547257815,0.379793335385874,0.0,0.0,6.068279678318777
7,2026-06-17T20:01:05Z,2026-06-17T20:01:33Z,0.001,24.296669506002218,3.530799283995293,27.827515579061583,194.69789995998144,6.057543255033947,0.9320184019589676,5.203869806017194,941.6223048582683,4.823573071616036,0.3802967152425221,4.922420057309728,0.37837439694372166,0.0,0.0,6.057543255033947
8,2026-06-17T20:01:33Z,2026-06-17T20:02:01Z,0.001,24.269058238947764,3.5052399199921638,27.774324189056642,222.47320788307115,6.0417747692186,0.9264543610539739,5.1799895967756,927.9250948500186,4.806864261627197,0.37312533855438235,4.9133150399136705,0.376153247291539,0.0,0.0,6.0417747692186
9,2026-06-17T20:02:01Z,2026-06-17T20:02:29Z,0.001,24.266933138947934,3.489600204047747,27.756579921930097,250.26229366997723,6.032526223837924,0.923627741961053,5.188890280042376,935.3706695990784,4.81168338230678,0.37720686963626315,4.90839993223852,0.3747087615687831,0.0,0.0,6.032526223837924
10,2026-06-17T20:02:29Z,2026-06-17T20:02:57Z,0.001,24.320038825972006,3.478503013961017,27.798574942047708,278.0619105170481,6.015784782617271,0.916591291038137,5.154898963655744,920.9606741772626,4.78574754851205,0.36915141897542136,4.899245112931648,0.3721798982749991,0.0,0.0,6.015784782617271
11,2026-06-17T20:02:57Z,2026-06-17T20:03:24Z,0.001,24.327256725984626,3.5049678209470585,27.832276414032094,305.92944253108,6.011495629135443,0.9162600316480549,5.1741706507546565,931.317923078803,4.799859516961234,0.3743111293230738,4.897064088964138,0.3714771834360499,0.0,0.0,6.011495629135443
12,2026-06-17T20:03:24Z,2026-06-17T20:03:52Z,0.001,24.3122555000009,3.5110203669173643,27.823305102996528,333.7538093960611,6.009021622794015,0.9167686214247406,5.156697593416486,922.1634748358117,4.787506648472378,0.3691909232309886,4.895080008474337,0.3713138681285235,0.0,0.0,6.009021622794015
13,2026-06-17T20:03:52Z,2026-06-17T20:04:20Z,0.001,24.311628756928258,3.5281874570064247,27.8398496680893,361.59476789599285,6.002257298450081,0.9129087955551912,5.1568069117409845,926.8255879187279,4.78529041154044,0.3715165048837662,4.890433671523113,0.3706078679383207,0.0,0.0,6.002257298450081
14,2026-06-17T20:04:20Z,2026-06-17T20:04:48Z,0.001,24.264958497020416,3.5416470570489764,27.806635943008587,389.4024918000214,5.993232133437176,0.9089726095599077,5.171355840138027,925.2082829218995,4.799823352268764,0.37153249979019165,4.886187615037775,0.3690148427778361,0.0,0.0,5.993232133437176
15,2026-06-17T20:04:48Z,2026-06-17T20:05:16Z,0.001,24.32431512302719,3.485407682019286,27.80975554708857,417.21336747996975,5.983041717892601,0.9052122204944248,5.174847677775792,930.6991116659652,4.800112009048462,0.37473564105374474,4.880587743253124,0.3674846542935793,0.0,0.0,5.983041717892601
16,2026-06-17T20:05:16Z,2026-06-17T20:05:44Z,0.001,24.28815380402375,3.505337140057236,27.793521522078663,445.00801658898126,5.976375566858824,0.9040763047893017,5.208902113778251,944.0338923444818,4.827726078033447,0.3811760297843388,4.876244149240507,0.36671047936491413,0.0,0.0,5.976375566858824
17,2026-06-17T20:05:44Z,2026-06-17T20:06:11Z,0.001,24.256667176028714,3.5017118719406426,27.7584230810171,472.7675813540118,5.96902609844597,0.8992420291413079,5.15556377683367,926.5899245998708,4.783878980364118,0.3716847779495375,4.874219858727487,0.36493540722496653,0.0,0.0,5.96902609844597
18,2026-06-17T20:06:11Z,2026-06-17T20:06:39Z,0.001,24.28660128696356,3.542381534934975,27.82901245902758,500.59771986701526,5.963589013028307,0.8980127821145633,5.172543144226074,932.9277443886537,4.797827543531145,0.3747155981404441,4.869949198093544,0.3645466077489918,0.0,0.0,5.963589013028307
19,2026-06-17T20:06:39Z,2026-06-17T20:07:07Z,0.001,24.260490118991584,3.5189363959943876,27.77945936692413,528.3783874249784,5.955479631618577,0.8946010163225164,5.165732220241002,929.651756142914,4.792660066059658,0.37307214736938477,4.866244196080837,0.36307848067510695,0.0,0.0,5.955479631618577
20,2026-06-17T20:07:07Z,2026-06-17T20:07:35Z,0.001,24.32564462593291,3.5108983169775456,27.836574172019027,556.2161840240005,5.947129924281114,0.8908152115953855,5.171416561944144,934.6451045157683,4.796135534558977,0.3752810109938894,4.863045416721682,0.36136149934359957,0.0,0.0,5.947129924281114
21,2026-06-17T20:07:35Z,2026-06-17T20:08:03Z,0.001,24.323776829056442,3.5063414650503546,27.830147870001383,584.0475214080652,5.944505590970825,0.8906700196565199,5.170351689202445,931.3551939237626,4.796160915919713,0.3741907639162881,4.860279556845321,0.3614086829075197,0.0,0.0,5.944505590970825
22,2026-06-17T20:08:03Z,2026-06-17T20:08:30Z,0.001,24.356342333951034,3.487237266963348,27.843610387993976,611.8923345970688,5.941790181763318,0.8891193896947773,5.187449244090489,942.6889765864081,4.807697698048183,0.3797515481710434,4.860679947600072,0.3603700772434676,0.0,0.0,5.941790181763318
23,2026-06-17T20:08:30Z,2026-06-17T20:08:58Z,0.001,24.309234041022137,3.514217175077647,27.823482045088895,639.7169917679857,5.933551347174612,0.8854391799353716,5.171118538720267,932.1175790664907,4.7960602555956156,0.3750582878078733,4.855807742294,0.3592478622790097,0.0,0.0,5.933551347174612
24,2026-06-17T20:08:58Z,2026-06-17T20:09:26Z,0.001,24.331833043019287,3.521708662970923,27.853573727072217,667.5717867300846,5.92890418305689,0.8835253397188236,5.166677372796195,933.4258181796437,4.792956842694964,0.3737205203090395,4.852961209355568,0.3586476506019125,0.0,0.0,5.92890418305689
25,2026-06-17T20:09:26Z,2026-06-17T20:09:54Z,0.001,24.32107961596921,3.5182736000278965,27.839385316940024,695.41241051408,5.917227174149079,0.8786697615802954,5.152415786470685,926.9659312834945,4.780707740783692,0.3717080456869943,4.84820251075589,0.35634155642418636,0.0,0.0,5.917227174149079
