epoch,epoch_started_at,epoch_finished_at,lr,train_seconds,valid_seconds,epoch_seconds,cumulative_training_seconds,train_loss,train_nrmse,val_loss,val_nrmse,val_ce,val_rmse,train_ce,train_rmse,train_kl,train_wass,train_total
1,2026-06-17T14:58:49Z,2026-06-17T14:59:17Z,0.001,24.17870502907317,3.4721833450021222,27.650910185067914,27.651888598920777,5.862834187591968,0.9780137526813284,5.344102035249983,962.7021281164818,4.955466284070696,0.38863574053559985,5.067919163476853,0.39745751570682136,0.0,0.0,5.862834187591968
2,2026-06-17T14:59:17Z,2026-06-17T14:59:44Z,0.001,24.181868519051932,3.4567012259503826,27.63861379690934,55.319761016988195,5.799536682310558,0.9625813010512383,5.304729223251343,954.5244642028786,4.919715431758336,0.38501381661210743,5.019129779063115,0.39020345608393353,0.0,0.0,5.799536682310558
3,2026-06-17T14:59:44Z,2026-06-17T15:00:12Z,0.001,24.2268335550325,3.472365544992499,27.699245939031243,83.05037588695996,5.779436818596457,0.9546415462892787,5.291504655565534,948.938833685324,4.908861071722848,0.38264357575348446,5.003191578144929,0.38812262326681696,0.0,0.0,5.779436818596457
4,2026-06-17T15:00:12Z,2026-06-17T15:00:40Z,0.001,24.193498439039104,3.461142710992135,27.654702997067943,110.73694017599337,5.754819338013526,0.9457976279864032,5.271411405290876,943.6761976705451,4.890744815553938,0.3806666114500591,4.987228299484772,0.38379551196584893,0.0,0.0,5.754819338013526
5,2026-06-17T15:00:40Z,2026-06-17T15:01:07Z,0.001,24.17756465706043,3.484843314043246,27.66247994604055,138.43190339999273,5.73551471541528,0.9394104660343585,5.264111225945609,937.6074123434399,4.886452892848424,0.3776583190475191,4.972640173775809,0.3814372738607887,0.0,0.0,5.73551471541528
6,2026-06-17T15:01:07Z,2026-06-17T15:01:35Z,0.001,24.197599077015184,3.460317377001047,27.657969504012726,166.12262117199134,5.721291100897757,0.9338393061243403,5.269559737614223,943.6603702405648,4.888862133026123,0.38069760714258466,4.963418191793013,0.3789364620536363,0.0,0.0,5.721291100897757
7,2026-06-17T15:01:35Z,2026-06-17T15:02:03Z,0.001,24.208888184977695,3.4442521680612117,27.65317058004439,193.7769062349107,5.7185364191223975,0.9329680602968994,5.247871099199568,934.9261142733942,4.871425213132586,0.3764458415763719,4.960371062869117,0.3790826870470631,0.0,0.0,5.7185364191223975
8,2026-06-17T15:02:03Z,2026-06-17T15:02:30Z,0.001,24.1752818019595,3.4701000320492312,27.645434412988834,221.45548893290106,5.70545125494198,0.927024231758474,5.235989148276193,929.177890490057,4.862964132853917,0.3730250203183719,4.9532183692568825,0.3761164444644435,0.0,0.0,5.70545125494198
9,2026-06-17T15:02:30Z,2026-06-17T15:02:58Z,0.001,24.209957348066382,3.474100033985451,27.684108768007718,249.17279045796022,5.698848435667907,0.9241118199411115,5.2198999336787635,922.8904097445807,4.849493748801095,0.3704062059521675,4.94828766543849,0.37528038795302515,0.0,0.0,5.698848435667907
10,2026-06-17T15:02:58Z,2026-06-17T15:03:26Z,0.001,24.12980396405328,3.4822311920579523,27.612084698979743,276.81718389492016,5.686537564206286,0.9190619554745049,5.242551844460624,937.3150975022104,4.864772605895996,0.3777792364358902,4.940050170535133,0.3732436915644172,0.0,0.0,5.686537564206286
11,2026-06-17T15:03:26Z,2026-06-17T15:03:53Z,0.001,24.181865760940127,3.4720913709606975,27.653988311998546,304.47220731095877,5.679341309735564,0.9163016140436864,5.26974595614842,948.8980107881337,4.8859357901981895,0.3838101863861084,4.9357302432157555,0.37180553366537805,0.0,0.0,5.679341309735564
12,2026-06-17T15:03:53Z,2026-06-17T15:04:21Z,0.001,24.175109250936657,3.4855135150719434,27.660653965896927,332.13387940998655,5.680078873018018,0.9169305683371045,5.222670643670218,925.5206361719049,4.851235921042306,0.37143471155847824,4.936277181923795,0.37190085081827073,0.0,0.0,5.680078873018018
13,2026-06-17T15:04:21Z,2026-06-17T15:04:49Z,0.001,24.13356298301369,3.481710040010512,27.615302489022724,359.7502131469082,5.6696772510502615,0.9118785925484003,5.214005306788853,923.3641227099426,4.843294463838849,0.37071081889527185,4.928953459473695,0.3703619032895484,0.0,0.0,5.6696772510502615
14,2026-06-17T15:04:49Z,2026-06-17T15:05:16Z,0.001,24.1287316379603,3.4891602830030024,27.61792444298044,387.36920468497556,5.666891552153087,0.9097379988067004,5.22033041545323,926.2762616278688,4.848079831259591,0.37225058100053243,4.926943308642121,0.36997411952537745,0.0,0.0,5.666891552153087
15,2026-06-17T15:05:16Z,2026-06-17T15:05:44Z,0.001,24.15096778899897,3.45101885299664,27.602016719058156,414.97229892900214,5.659972057861536,0.9083059781135099,5.221871941430228,924.0746370174647,4.850351599284581,0.3715203540665763,4.922766169723199,0.3686029456910633,0.0,0.0,5.659972057861536
16,2026-06-17T15:05:44Z,2026-06-17T15:06:12Z,0.001,24.229225805960596,3.479186644894071,27.708441324997693,442.68180603790097,5.656101596598723,0.9046795323350905,5.235297203063965,932.5100224400448,4.860606724875314,0.3746904534952981,4.921183093064497,0.3674592454822696,0.0,0.0,5.656101596598723
17,2026-06-17T15:06:12Z,2026-06-17T15:06:39Z,0.001,24.165580013999715,3.4657232109457254,27.631334335077554,470.31424489000347,5.6483740384886865,0.9014614740202299,5.219139235360282,924.9984257537834,4.848119238444737,0.37102001628705433,4.91695296683279,0.36571053319236857,0.0,0.0,5.6483740384886865
18,2026-06-17T15:06:39Z,2026-06-17T15:07:07Z,0.001,24.217962524970062,3.452640500967391,27.670631599030457,497.98603333497886,5.641518469570445,0.8971669356176588,5.2186719417572025,925.8303241564864,4.847234242303031,0.37143770839486806,4.912222028589573,0.36464822718075346,0.0,0.0,5.641518469570445
19,2026-06-17T15:07:07Z,2026-06-17T15:07:35Z,0.001,24.145664063980803,3.477592547889799,27.623293302953243,525.6104415649315,5.6323737935955025,0.8936007718749699,5.2345807688576835,934.60039423244,4.858601590565272,0.3759791974510465,4.90687049165064,0.36275164995874676,0.0,0.0,5.6323737935955025
20,2026-06-17T15:07:35Z,2026-06-17T15:08:02Z,0.001,24.18944794102572,3.449547581956722,27.639024226926267,553.2505802389933,5.634432490991086,0.89429587188271,5.225375584193638,929.1130334264302,4.852190296990531,0.37318527953965325,4.908774100193361,0.3628291978317053,0.0,0.0,5.634432490991086
21,2026-06-17T15:08:02Z,2026-06-17T15:08:30Z,0.001,24.172391955042258,3.4793939540395513,27.65181638696231,580.9035640619695,5.62399791211498,0.888547792435492,5.254443979263305,948.3534411675843,4.872657067435128,0.38178689990724834,4.902308282398042,0.36084482276520763,0.0,0.0,5.62399791211498
22,2026-06-17T15:08:30Z,2026-06-17T15:08:57Z,0.001,24.169483507052064,3.4411894170334563,27.610702179954387,608.5154138709186,5.624966417040143,0.8887420680814644,5.223579216003418,929.0557784670839,4.85039575440543,0.37318344925131114,4.902982922638355,0.36099174821457897,0.0,0.0,5.624966417040143
23,2026-06-17T15:08:57Z,2026-06-17T15:09:25Z,0.001,24.166346453945152,3.4447121470002457,27.61108782608062,636.1276461109519,5.613090054518511,0.8833511791398209,5.235532058988299,935.3244843124913,4.859408112934657,0.3761239394545555,4.8964142053305695,0.3583379306760775,0.0,0.0,5.613090054518511
24,2026-06-17T15:09:25Z,2026-06-17T15:09:53Z,0.001,24.174519741907716,3.457673488999717,27.632223839988,663.761036115,5.6136877488116825,0.8831388009881816,5.231650236674717,933.5666860431872,4.85648250579834,0.3751677462032863,4.896091723928646,0.3587980193345725,0.0,0.0,5.6136877488116825
