epoch,epoch_started_at,epoch_finished_at,lr,train_seconds,valid_seconds,epoch_seconds,cumulative_training_seconds,train_loss,train_nrmse,val_loss,val_nrmse,val_ce,val_rmse,train_ce,train_rmse,train_kl,train_wass,train_total
1,2026-06-17T13:51:26Z,2026-06-17T13:51:54Z,0.001,24.279064206057228,3.499214228009805,27.77830017497763,27.77918645797763,6.239671043798226,0.9747417726970353,5.36829137802124,973.9313545073929,4.974656336648124,0.3936350239174707,5.053768709403317,0.3953007686705816,0.0,0.0,6.239671043798226
2,2026-06-17T13:51:54Z,2026-06-17T13:52:22Z,0.001,24.262675076024607,3.4880121839232743,27.750729161081836,55.5600226019742,6.1828583908729815,0.9611850299231005,5.339071519034249,970.7101108066663,4.945987953458514,0.3930835838828768,5.014080248722414,0.3895927157734527,0.0,0.0,6.1828583908729815
3,2026-06-17T13:52:22Z,2026-06-17T13:52:50Z,0.001,24.2370156890247,3.486699532950297,27.723760918946937,83.31747455196455,6.1616455340872,0.9534046474809567,5.293726512363979,950.0092368002124,4.9104138851165775,0.383312599999564,5.000427625617203,0.38707263321698115,0.0,0.0,6.1616455340872
4,2026-06-17T13:52:50Z,2026-06-17T13:53:17Z,0.001,24.22286173410248,3.4958863300271332,27.718802217044868,111.06750088196713,6.134501119860175,0.9446540151893968,5.2617591381072994,934.7434832065214,4.885824537277221,0.3759345974240984,4.984252084680155,0.38341634502621735,0.0,0.0,6.134501119860175
5,2026-06-17T13:53:17Z,2026-06-17T13:53:45Z,0.001,24.23130529001355,3.444313458050601,27.675665938062593,138.77639087697025,6.114326772235689,0.9384425852040122,5.2752933638436454,943.5263773138656,4.8944161551339285,0.3808772142444338,4.97256512544593,0.3805872169481654,0.0,0.0,6.114326772235689
6,2026-06-17T13:53:45Z,2026-06-17T13:54:13Z,0.001,24.256653381045908,3.4785547759383917,27.735237642889842,166.51259561395273,6.0968319283050745,0.9337496441274701,5.25093058177403,935.807214348988,4.874970041002546,0.3759605286376817,4.963205556480252,0.3778754587278885,0.0,0.0,6.0968319283050745
7,2026-06-17T13:54:13Z,2026-06-17T13:54:41Z,0.001,24.25885136204306,3.4746600199723616,27.733544374001212,194.24715129693504,6.082006767493527,0.9280131206073784,5.2363942486899235,928.3527796282394,4.863374165126255,0.3730200980390821,4.954950146123665,0.3756855384630411,0.0,0.0,6.082006767493527
8,2026-06-17T13:54:41Z,2026-06-17T13:55:08Z,0.001,24.267299105064012,3.494100125040859,27.761446300079115,222.04254041600507,6.077418255968158,0.9259455135885133,5.2412373679024835,927.0609197258872,4.868893936702183,0.3723433881998062,4.950556884817526,0.3756204610373698,0.0,0.0,6.077418255968158
9,2026-06-17T13:55:08Z,2026-06-17T13:55:36Z,0.001,24.26982288993895,3.4619318009354174,27.731805107090622,249.8077058258932,6.065770556326626,0.92188472177818,5.257263646806989,941.4200407801669,4.877853304999215,0.37941035585744043,4.944472960063389,0.3737658634274995,0.0,0.0,6.065770556326626
10,2026-06-17T13:55:36Z,2026-06-17T13:56:04Z,0.001,24.25354399799835,3.472140512079932,27.72571688098833,277.53444974299055,6.0594136487869985,0.9190763651418967,5.22605288369315,927.231204811632,4.853492368970598,0.3725605187671525,4.942411842800322,0.3723339327946812,0.0,0.0,6.0594136487869985
11,2026-06-17T13:56:04Z,2026-06-17T13:56:32Z,0.001,24.31809485796839,3.4740609480068088,27.792185934027657,305.3276618910022,6.057515278965438,0.9186980285289664,5.221676771981375,924.7443965803552,4.850972638811384,0.37070412188768387,4.939498424530029,0.3726722830209602,0.0,0.0,6.057515278965438
12,2026-06-17T13:56:32Z,2026-06-17T13:56:59Z,0.001,24.262116094934754,3.47823765699286,27.740405029035173,333.1003988299053,6.043169709289966,0.9117184660028231,5.224181577137538,927.0591495738965,4.851797778265817,0.3723838184561048,4.933494820886729,0.36989162750795584,0.0,0.0,6.043169709289966
13,2026-06-17T13:56:59Z,2026-06-17T13:57:27Z,0.001,24.28786142601166,3.475119244074449,27.763011278933845,360.86447242996655,6.036069569944525,0.9098568060311278,5.2265683378492085,928.2747573474655,4.853797592435565,0.3727707219975335,4.929020093411816,0.36901649336020154,0.0,0.0,6.036069569944525
14,2026-06-17T13:57:27Z,2026-06-17T13:57:55Z,0.001,24.268448434071615,3.456769619951956,27.725247889989987,388.5907854969846,6.033383354848745,0.9083060559795227,5.222988142286028,926.6370817806578,4.8516335146767755,0.37135462590626306,4.927837276134361,0.3685153558546183,0.0,0.0,6.033383354848745
15,2026-06-17T13:57:55Z,2026-06-17T13:58:23Z,0.001,24.256052326061763,3.4748550350777805,27.73093797895126,416.3227921889629,6.0273633181643325,0.90625382552768,5.219421230043683,924.7382628753943,4.848843254361834,0.37057793864182065,4.924719753719511,0.36754785234830817,0.0,0.0,6.0273633181643325
